Gene stable ID,Human gene stable ID
ENSMUSG00000104394,
ENSMUSG00000113888,
ENSMUSG00000105590,
ENSMUSG00000066141,
ENSMUSG00000063457,
ENSMUSG00000099999,
ENSMUSG00000040197,ENSG00000090659
ENSMUSG00000040197,ENSG00000104938
ENSMUSG00000109446,
ENSMUSG00000078173,ENSG00000163352
ENSMUSG00000100837,
ENSMUSG00000097378,
ENSMUSG00000108423,
ENSMUSG00000081117,
ENSMUSG00000042642,ENSG00000160688
ENSMUSG00000108637,
ENSMUSG00000024750,ENSG00000107372
ENSMUSG00000108682,
ENSMUSG00000030695,ENSG00000149925
ENSMUSG00000108975,
ENSMUSG00000101806,
ENSMUSG00000027455,ENSG00000088833
ENSMUSG00000110233,
ENSMUSG00000110068,
ENSMUSG00000112508,ENSG00000168385
ENSMUSG00000110325,
ENSMUSG00000043357,
ENSMUSG00000101203,
ENSMUSG00000110079,
ENSMUSG00000038384,ENSG00000139718
ENSMUSG00000027886,ENSG00000179902
ENSMUSG00000109642,
ENSMUSG00000086382,
ENSMUSG00000017119,ENSG00000188554
ENSMUSG00000090778,
ENSMUSG00000056300,
ENSMUSG00000109709,
ENSMUSG00000038463,ENSG00000162745
ENSMUSG00000110138,
ENSMUSG00000114127,
ENSMUSG00000029816,ENSG00000136235
ENSMUSG00000020299,ENSG00000185056
ENSMUSG00000055932,ENSG00000140718
ENSMUSG00000103761,
ENSMUSG00000073418,ENSG00000244731
ENSMUSG00000073418,ENSG00000224389
ENSMUSG00000029695,ENSG00000008311
ENSMUSG00000038102,ENSG00000168538
ENSMUSG00000031723,ENSG00000140830
ENSMUSG00000045929,ENSG00000268182
ENSMUSG00000040412,ENSG00000116299
ENSMUSG00000090179,
ENSMUSG00000020785,ENSG00000004660
ENSMUSG00000081044,ENSG00000163528
ENSMUSG00000090824,
ENSMUSG00000086046,
ENSMUSG00000052934,ENSG00000103264
ENSMUSG00000097966,
ENSMUSG00000030002,ENSG00000144048
ENSMUSG00000043716,
ENSMUSG00000089780,
ENSMUSG00000093536,
ENSMUSG00000103603,
ENSMUSG00000050122,ENSG00000168658
ENSMUSG00000105240,
ENSMUSG00000021209,ENSG00000119698
ENSMUSG00000041359,ENSG00000100721
ENSMUSG00000027293,ENSG00000103966
ENSMUSG00000027520,ENSG00000204186
ENSMUSG00000062124,
ENSMUSG00000021413,ENSG00000112739
ENSMUSG00000034088,ENSG00000115677
ENSMUSG00000002280,ENSG00000103245
ENSMUSG00000084347,
ENSMUSG00000050933,
ENSMUSG00000029428,ENSG00000111450
ENSMUSG00000107217,
ENSMUSG00000044863,ENSG00000180424
ENSMUSG00000079112,ENSG00000171847
ENSMUSG00000079112,ENSG00000229924
ENSMUSG00000097231,
ENSMUSG00000101632,
ENSMUSG00000101316,
ENSMUSG00000089684,
ENSMUSG00000060988,ENSG00000144278
ENSMUSG00000083114,
ENSMUSG00000062165,
ENSMUSG00000080995,
ENSMUSG00000112128,
ENSMUSG00000068631,
ENSMUSG00000020297,ENSG00000170091
ENSMUSG00000106885,
ENSMUSG00000047428,ENSG00000171462
ENSMUSG00000081332,
ENSMUSG00000086696,
ENSMUSG00000102031,
ENSMUSG00000105953,
ENSMUSG00000091952,
ENSMUSG00000026966,ENSG00000176101
ENSMUSG00000108662,
ENSMUSG00000107230,
ENSMUSG00000074678,ENSG00000180383
ENSMUSG00000108565,
ENSMUSG00000078570,ENSG00000197982
ENSMUSG00000070601,
ENSMUSG00000001482,ENSG00000140995
ENSMUSG00000099525,
ENSMUSG00000101454,
ENSMUSG00000081055,
ENSMUSG00000098227,
ENSMUSG00000082123,
ENSMUSG00000102381,
ENSMUSG00000082605,
ENSMUSG00000102017,
ENSMUSG00000067949,
ENSMUSG00000028757,ENSG00000244038
ENSMUSG00000019814,ENSG00000280148
ENSMUSG00000019814,ENSG00000135521
ENSMUSG00000113920,
ENSMUSG00000038365,ENSG00000147364
ENSMUSG00000058624,ENSG00000119125
ENSMUSG00000049010,ENSG00000196248
ENSMUSG00000107681,
ENSMUSG00000100749,
ENSMUSG00000097653,
ENSMUSG00000113560,
ENSMUSG00000113595,
ENSMUSG00000107100,
ENSMUSG00000113651,
ENSMUSG00000021339,ENSG00000124532
ENSMUSG00000099951,
ENSMUSG00000102295,
ENSMUSG00000011960,ENSG00000129315
ENSMUSG00000056162,ENSG00000150656
ENSMUSG00000042763,ENSG00000185090
ENSMUSG00000100112,
ENSMUSG00000103168,
ENSMUSG00000112973,
ENSMUSG00000099963,
ENSMUSG00000090795,
ENSMUSG00000087640,
ENSMUSG00000108971,
ENSMUSG00000105092,
ENSMUSG00000079509,ENSG00000067646
ENSMUSG00000079509,ENSG00000005889
ENSMUSG00000100408,
ENSMUSG00000028890,ENSG00000188786
ENSMUSG00000113839,
ENSMUSG00000003282,ENSG00000181690
ENSMUSG00000110583,
ENSMUSG00000041219,ENSG00000198826
ENSMUSG00000041219,ENSG00000187951
ENSMUSG00000040505,ENSG00000138075
ENSMUSG00000084107,
ENSMUSG00000031495,ENSG00000090659
ENSMUSG00000031495,ENSG00000104938
ENSMUSG00000022305,ENSG00000147650
ENSMUSG00000053461,ENSG00000143512
ENSMUSG00000030795,ENSG00000089280
ENSMUSG00000100991,
ENSMUSG00000028563,ENSG00000162604
ENSMUSG00000102116,
ENSMUSG00000101649,
ENSMUSG00000113007,
ENSMUSG00000056822,ENSG00000196071
ENSMUSG00000028126,ENSG00000143398
ENSMUSG00000025278,ENSG00000136068
ENSMUSG00000038987,ENSG00000160401
ENSMUSG00000037331,ENSG00000155506
ENSMUSG00000101582,
ENSMUSG00000009115,ENSG00000160284
ENSMUSG00000032757,ENSG00000105829
ENSMUSG00000093626,ENSG00000261667
ENSMUSG00000091050,
ENSMUSG00000084793,
ENSMUSG00000028044,ENSG00000173207
ENSMUSG00000101273,
ENSMUSG00000086868,
ENSMUSG00000103704,
ENSMUSG00000028777,ENSG00000214415
ENSMUSG00000028889,ENSG00000196449
ENSMUSG00000083116,
ENSMUSG00000052974,ENSG00000197446
ENSMUSG00000106053,
ENSMUSG00000104022,
ENSMUSG00000053746,ENSG00000187024
ENSMUSG00000085468,
ENSMUSG00000078139,ENSG00000135070
ENSMUSG00000104864,
ENSMUSG00000029571,ENSG00000106460
ENSMUSG00000073970,ENSG00000176904
ENSMUSG00000113170,
ENSMUSG00000101508,
ENSMUSG00000064006,
ENSMUSG00000039232,ENSG00000135604
ENSMUSG00000044205,
ENSMUSG00000073969,ENSG00000226288
ENSMUSG00000073969,ENSG00000232268
ENSMUSG00000091304,
ENSMUSG00000111308,
ENSMUSG00000057425,ENSG00000196620
ENSMUSG00000057425,ENSG00000135226
ENSMUSG00000057425,ENSG00000109181
ENSMUSG00000057425,ENSG00000156096
ENSMUSG00000057425,ENSG00000197888
ENSMUSG00000057425,ENSG00000171234
ENSMUSG00000057425,ENSG00000213759
ENSMUSG00000045013,
ENSMUSG00000025898,ENSG00000152404
ENSMUSG00000109959,
ENSMUSG00000045341,ENSG00000203663
ENSMUSG00000045341,ENSG00000197454
ENSMUSG00000045341,ENSG00000198128
ENSMUSG00000045341,ENSG00000279263
ENSMUSG00000086097,
ENSMUSG00000110360,
ENSMUSG00000050052,ENSG00000180190
ENSMUSG00000026062,ENSG00000115616
ENSMUSG00000113271,
ENSMUSG00000100728,
ENSMUSG00000099671,
ENSMUSG00000104452,ENSG00000274576
ENSMUSG00000104452,ENSG00000259303
ENSMUSG00000104452,ENSG00000211937
ENSMUSG00000104452,ENSG00000211974
ENSMUSG00000104452,ENSG00000211951
ENSMUSG00000001829,ENSG00000162129
ENSMUSG00000025762,ENSG00000138709
ENSMUSG00000085896,
ENSMUSG00000000359,ENSG00000088320
ENSMUSG00000101909,
ENSMUSG00000110512,
ENSMUSG00000108139,
ENSMUSG00000103890,
ENSMUSG00000081006,
ENSMUSG00000016526,ENSG00000143479
ENSMUSG00000110632,
ENSMUSG00000114003,
ENSMUSG00000029784,ENSG00000165120
ENSMUSG00000102818,
ENSMUSG00000084297,
ENSMUSG00000106140,
ENSMUSG00000024254,ENSG00000143921
ENSMUSG00000069733,ENSG00000177414
ENSMUSG00000101802,
ENSMUSG00000058966,ENSG00000149926
ENSMUSG00000105897,
ENSMUSG00000094539,
ENSMUSG00000111893,
ENSMUSG00000107510,
ENSMUSG00000045812,ENSG00000171014
ENSMUSG00000101795,
ENSMUSG00000095865,
ENSMUSG00000112042,
ENSMUSG00000074292,
ENSMUSG00000083038,
ENSMUSG00000109246,
ENSMUSG00000086015,
ENSMUSG00000087557,
ENSMUSG00000085612,
ENSMUSG00000085578,
ENSMUSG00000022677,ENSG00000133393
ENSMUSG00000096107,
ENSMUSG00000083085,
ENSMUSG00000106989,
ENSMUSG00000103923,
ENSMUSG00000113636,
ENSMUSG00000084967,
ENSMUSG00000103419,
ENSMUSG00000107016,
ENSMUSG00000112968,
ENSMUSG00000053930,ENSG00000188803
ENSMUSG00000020086,ENSG00000099284
ENSMUSG00000087148,
ENSMUSG00000048458,ENSG00000197852
ENSMUSG00000044162,ENSG00000050730
ENSMUSG00000098779,
ENSMUSG00000107032,
ENSMUSG00000103679,
ENSMUSG00000040935,ENSG00000276747
ENSMUSG00000095267,
ENSMUSG00000079941,ENSG00000135940
ENSMUSG00000085871,
ENSMUSG00000110744,
ENSMUSG00000099790,
ENSMUSG00000100721,
ENSMUSG00000111442,
ENSMUSG00000028434,ENSG00000095203
ENSMUSG00000110894,
ENSMUSG00000103917,
ENSMUSG00000056752,ENSG00000007174
ENSMUSG00000113712,
ENSMUSG00000019791,ENSG00000111911
ENSMUSG00000030089,ENSG00000114544
ENSMUSG00000028337,ENSG00000106789
ENSMUSG00000113954,
ENSMUSG00000109649,
ENSMUSG00000113945,
ENSMUSG00000107620,
ENSMUSG00000053742,ENSG00000187833
ENSMUSG00000106814,
ENSMUSG00000010095,ENSG00000168003
ENSMUSG00000069806,ENSG00000105605
ENSMUSG00000020085,ENSG00000042286
ENSMUSG00000107067,
ENSMUSG00000020448,ENSG00000138942
ENSMUSG00000013418,ENSG00000167080
ENSMUSG00000100299,
ENSMUSG00000074841,
ENSMUSG00000008845,ENSG00000177575
ENSMUSG00000110598,
ENSMUSG00000110635,
ENSMUSG00000114013,
ENSMUSG00000046707,ENSG00000070770
ENSMUSG00000097719,
ENSMUSG00000101127,
ENSMUSG00000106763,
ENSMUSG00000107564,
ENSMUSG00000056014,
ENSMUSG00000108014,
ENSMUSG00000056332,
ENSMUSG00000107450,
ENSMUSG00000086849,
ENSMUSG00000110323,
ENSMUSG00000113534,
ENSMUSG00000086255,
ENSMUSG00000031722,ENSG00000257017
ENSMUSG00000031722,ENSG00000261701
ENSMUSG00000024384,ENSG00000163166
ENSMUSG00000041420,ENSG00000105419
ENSMUSG00000092567,
ENSMUSG00000039200,ENSG00000166669
ENSMUSG00000112453,
ENSMUSG00000102946,
ENSMUSG00000039697,ENSG00000111912
ENSMUSG00000092352,
ENSMUSG00000103120,
ENSMUSG00000105674,
ENSMUSG00000107815,
ENSMUSG00000105517,
ENSMUSG00000054626,
ENSMUSG00000075203,
ENSMUSG00000040113,ENSG00000203740
ENSMUSG00000005534,ENSG00000171105
ENSMUSG00000024856,ENSG00000167797
ENSMUSG00000112013,
ENSMUSG00000051877,
ENSMUSG00000042208,ENSG00000162929
ENSMUSG00000007564,ENSG00000105568
ENSMUSG00000113921,
ENSMUSG00000107862,
ENSMUSG00000029127,ENSG00000168826
ENSMUSG00000111802,
ENSMUSG00000053395,ENSG00000142408
ENSMUSG00000028334,ENSG00000095380
ENSMUSG00000017778,ENSG00000127184
ENSMUSG00000105281,
ENSMUSG00000106293,
ENSMUSG00000105792,
ENSMUSG00000007207,ENSG00000106089
ENSMUSG00000084281,
ENSMUSG00000092056,
ENSMUSG00000081583,
ENSMUSG00000036450,ENSG00000166135
ENSMUSG00000035522,
ENSMUSG00000066586,
ENSMUSG00000110352,
ENSMUSG00000112580,
ENSMUSG00000003437,ENSG00000006712
ENSMUSG00000085838,
ENSMUSG00000045103,ENSG00000198947
ENSMUSG00000085990,
ENSMUSG00000109369,
ENSMUSG00000078671,ENSG00000173575
ENSMUSG00000106309,
ENSMUSG00000056486,ENSG00000128656
ENSMUSG00000017049,ENSG00000123171
ENSMUSG00000086065,
ENSMUSG00000039853,ENSG00000106785
ENSMUSG00000029581,ENSG00000075618
ENSMUSG00000105389,
ENSMUSG00000059908,ENSG00000126838
ENSMUSG00000083942,
ENSMUSG00000111462,
ENSMUSG00000101159,
ENSMUSG00000110885,
ENSMUSG00000000711,ENSG00000111540
ENSMUSG00000103298,
ENSMUSG00000111158,
ENSMUSG00000081962,
ENSMUSG00000042198,ENSG00000170791
ENSMUSG00000098093,
ENSMUSG00000002395,ENSG00000053501
ENSMUSG00000090489,
ENSMUSG00000110801,
ENSMUSG00000111593,
ENSMUSG00000050410,ENSG00000137310
ENSMUSG00000111107,
ENSMUSG00000027997,ENSG00000138794
ENSMUSG00000026276,ENSG00000168385
ENSMUSG00000005102,ENSG00000128829
ENSMUSG00000074415,
ENSMUSG00000084006,
ENSMUSG00000021595,ENSG00000037474
ENSMUSG00000095762,
ENSMUSG00000034412,ENSG00000248751
ENSMUSG00000034412,ENSG00000099992
ENSMUSG00000105845,
ENSMUSG00000006585,ENSG00000167513
ENSMUSG00000105633,
ENSMUSG00000084343,
ENSMUSG00000085106,
ENSMUSG00000087162,
ENSMUSG00000097293,
ENSMUSG00000090152,
ENSMUSG00000028019,ENSG00000145431
ENSMUSG00000096650,
ENSMUSG00000105698,
ENSMUSG00000021187,ENSG00000165929
ENSMUSG00000104414,
ENSMUSG00000039131,ENSG00000137960
ENSMUSG00000104509,
ENSMUSG00000100420,
ENSMUSG00000085091,
ENSMUSG00000110139,
ENSMUSG00000104366,
ENSMUSG00000105809,
ENSMUSG00000020122,ENSG00000146648
ENSMUSG00000070847,
ENSMUSG00000098002,
ENSMUSG00000097229,
ENSMUSG00000040540,
ENSMUSG00000109654,
ENSMUSG00000103500,
ENSMUSG00000112516,
ENSMUSG00000081768,
ENSMUSG00000111854,
ENSMUSG00000100158,
ENSMUSG00000113227,
ENSMUSG00000106097,
ENSMUSG00000099906,
ENSMUSG00000109766,
ENSMUSG00000087335,
ENSMUSG00000112882,
ENSMUSG00000082065,
ENSMUSG00000035451,ENSG00000129514
ENSMUSG00000104613,
ENSMUSG00000113723,
ENSMUSG00000031962,ENSG00000129910
ENSMUSG00000092048,
ENSMUSG00000078348,ENSG00000169976
ENSMUSG00000081553,
ENSMUSG00000098814,
ENSMUSG00000066584,
ENSMUSG00000102541,
ENSMUSG00000108454,
ENSMUSG00000081566,
ENSMUSG00000019837,ENSG00000155115
ENSMUSG00000048101,ENSG00000185385
ENSMUSG00000048101,ENSG00000188269
ENSMUSG00000048101,ENSG00000127515
ENSMUSG00000082601,
ENSMUSG00000093953,ENSG00000211779
ENSMUSG00000112578,
ENSMUSG00000103531,
ENSMUSG00000110467,
ENSMUSG00000113559,
ENSMUSG00000096366,
ENSMUSG00000025929,ENSG00000112115
ENSMUSG00000035569,ENSG00000167522
ENSMUSG00000039715,ENSG00000119333
ENSMUSG00000095460,
ENSMUSG00000029097,ENSG00000155275
ENSMUSG00000113173,
ENSMUSG00000026281,ENSG00000168393
ENSMUSG00000113653,
ENSMUSG00000001995,ENSG00000116991
ENSMUSG00000107541,
ENSMUSG00000025588,ENSG00000171428
ENSMUSG00000090868,ENSG00000211782
ENSMUSG00000090868,ENSG00000211787
ENSMUSG00000084923,
ENSMUSG00000026663,ENSG00000118217
ENSMUSG00000090216,
ENSMUSG00000106826,
ENSMUSG00000107097,
ENSMUSG00000033487,ENSG00000102531
ENSMUSG00000106855,
ENSMUSG00000057133,ENSG00000124177
ENSMUSG00000074591,ENSG00000206199
ENSMUSG00000060882,ENSG00000184408
ENSMUSG00000109618,
ENSMUSG00000070417,ENSG00000184933
ENSMUSG00000104439,
ENSMUSG00000106902,
ENSMUSG00000073968,ENSG00000167333
ENSMUSG00000104540,
ENSMUSG00000090946,ENSG00000253276
ENSMUSG00000106771,
ENSMUSG00000057614,ENSG00000127955
ENSMUSG00000092418,
ENSMUSG00000045102,ENSG00000130997
ENSMUSG00000089700,
ENSMUSG00000031976,ENSG00000135763
ENSMUSG00000103732,
ENSMUSG00000068762,
ENSMUSG00000103401,
ENSMUSG00000044103,ENSG00000136688
ENSMUSG00000103961,
ENSMUSG00000076531,
ENSMUSG00000048814,ENSG00000170500
ENSMUSG00000112575,
ENSMUSG00000026610,ENSG00000196482
ENSMUSG00000113437,
ENSMUSG00000048620,
ENSMUSG00000108464,
ENSMUSG00000004961,ENSG00000129990
ENSMUSG00000092162,
ENSMUSG00000098143,
ENSMUSG00000094973,
ENSMUSG00000051147,ENSG00000171428
ENSMUSG00000112755,
ENSMUSG00000034832,ENSG00000187605
ENSMUSG00000026036,ENSG00000196290
ENSMUSG00000101594,
ENSMUSG00000072592,
ENSMUSG00000112712,
ENSMUSG00000104995,
ENSMUSG00000108563,
ENSMUSG00000106807,
ENSMUSG00000112498,
ENSMUSG00000107111,
ENSMUSG00000082396,
ENSMUSG00000108319,
ENSMUSG00000063245,
ENSMUSG00000108812,
ENSMUSG00000031812,ENSG00000258102
ENSMUSG00000031812,ENSG00000140941
ENSMUSG00000100394,
ENSMUSG00000085209,
ENSMUSG00000108741,
ENSMUSG00000110753,
ENSMUSG00000092426,
ENSMUSG00000020021,ENSG00000180263
ENSMUSG00000104446,
ENSMUSG00000101970,
ENSMUSG00000042772,ENSG00000116698
ENSMUSG00000048379,ENSG00000180008
ENSMUSG00000091511,
ENSMUSG00000025921,ENSG00000121039
ENSMUSG00000100339,
ENSMUSG00000023906,ENSG00000184697
ENSMUSG00000041872,ENSG00000112116
ENSMUSG00000105518,ENSG00000188015
ENSMUSG00000092410,
ENSMUSG00000027703,ENSG00000188306
ENSMUSG00000110391,
ENSMUSG00000001021,ENSG00000188015
ENSMUSG00000004231,ENSG00000075891
ENSMUSG00000087422,
ENSMUSG00000055763,
ENSMUSG00000087681,
ENSMUSG00000087518,
ENSMUSG00000113760,
ENSMUSG00000082666,
ENSMUSG00000061361,ENSG00000196071
ENSMUSG00000075202,
ENSMUSG00000113477,
ENSMUSG00000035000,ENSG00000197635
ENSMUSG00000070866,ENSG00000170396
ENSMUSG00000113156,
ENSMUSG00000100011,
ENSMUSG00000113350,
ENSMUSG00000092179,
ENSMUSG00000001020,ENSG00000196154
ENSMUSG00000092307,
ENSMUSG00000113713,
ENSMUSG00000113690,
ENSMUSG00000074867,
ENSMUSG00000051238,ENSG00000173928
ENSMUSG00000113253,
ENSMUSG00000108780,
ENSMUSG00000099546,
ENSMUSG00000051805,
ENSMUSG00000051844,
ENSMUSG00000076532,
ENSMUSG00000066720,ENSG00000213937
ENSMUSG00000027702,ENSG00000171757
ENSMUSG00000113486,
ENSMUSG00000106635,
ENSMUSG00000091133,
ENSMUSG00000103577,
ENSMUSG00000034575,ENSG00000112941
ENSMUSG00000030735,
ENSMUSG00000095889,
ENSMUSG00000092369,
ENSMUSG00000081987,
ENSMUSG00000031823,ENSG00000153786
ENSMUSG00000092469,
ENSMUSG00000036586,ENSG00000275572
ENSMUSG00000111886,
ENSMUSG00000103451,
ENSMUSG00000085851,
ENSMUSG00000029697,ENSG00000128610
ENSMUSG00000066583,
ENSMUSG00000020424,ENSG00000239282
ENSMUSG00000109780,
ENSMUSG00000066489,
ENSMUSG00000046782,ENSG00000139865
ENSMUSG00000023206,ENSG00000134470
ENSMUSG00000067745,
ENSMUSG00000027404,ENSG00000125835
ENSMUSG00000032948,ENSG00000188992
ENSMUSG00000085469,
ENSMUSG00000036273,ENSG00000188906
ENSMUSG00000100974,
ENSMUSG00000090533,
ENSMUSG00000102223,
ENSMUSG00000081099,
ENSMUSG00000058905,
ENSMUSG00000025383,ENSG00000110944
ENSMUSG00000103305,
ENSMUSG00000106775,
ENSMUSG00000026037,ENSG00000115942
ENSMUSG00000022577,ENSG00000176956
ENSMUSG00000074227,ENSG00000167642
ENSMUSG00000101675,
ENSMUSG00000047879,ENSG00000101557
ENSMUSG00000081151,
ENSMUSG00000087031,
ENSMUSG00000095197,ENSG00000211950
ENSMUSG00000095197,ENSG00000281990
ENSMUSG00000041483,ENSG00000162702
ENSMUSG00000083374,
ENSMUSG00000027377,ENSG00000144063
ENSMUSG00000114027,
ENSMUSG00000022149,ENSG00000113600
ENSMUSG00000074968,ENSG00000134343
ENSMUSG00000107352,
ENSMUSG00000100943,
ENSMUSG00000107355,
ENSMUSG00000112911,
ENSMUSG00000021905,ENSG00000154813
ENSMUSG00000021594,ENSG00000145545
ENSMUSG00000025316,ENSG00000172530
ENSMUSG00000114146,
ENSMUSG00000083916,
ENSMUSG00000105699,
ENSMUSG00000106172,
ENSMUSG00000111539,
ENSMUSG00000083192,
ENSMUSG00000049073,ENSG00000181518
ENSMUSG00000005371,ENSG00000138081
ENSMUSG00000111966,
ENSMUSG00000022783,
ENSMUSG00000053093,ENSG00000092054
ENSMUSG00000105227,
ENSMUSG00000104007,
ENSMUSG00000046807,ENSG00000178026
ENSMUSG00000096505,
ENSMUSG00000102743,
ENSMUSG00000113840,
ENSMUSG00000025854,ENSG00000177706
ENSMUSG00000106317,
ENSMUSG00000020056,ENSG00000120860
ENSMUSG00000069804,
ENSMUSG00000041992,ENSG00000136237
ENSMUSG00000087635,
ENSMUSG00000105386,
ENSMUSG00000107585,
ENSMUSG00000101796,
ENSMUSG00000112195,
ENSMUSG00000096106,ENSG00000211791
ENSMUSG00000096106,ENSG00000211788
ENSMUSG00000021906,ENSG00000154814
ENSMUSG00000103647,
ENSMUSG00000046372,
ENSMUSG00000101492,
ENSMUSG00000062694,ENSG00000182533
ENSMUSG00000051095,ENSG00000221931
ENSMUSG00000026080,ENSG00000115526
ENSMUSG00000097929,ENSG00000250366
ENSMUSG00000025279,ENSG00000163687
ENSMUSG00000093923,
ENSMUSG00000067369,ENSG00000188917
ENSMUSG00000086386,
ENSMUSG00000072722,ENSG00000176714
ENSMUSG00000083039,
ENSMUSG00000030424,
ENSMUSG00000105935,
ENSMUSG00000104320,
ENSMUSG00000058153,ENSG00000100095
ENSMUSG00000061589,ENSG00000104885
ENSMUSG00000029191,ENSG00000035928
ENSMUSG00000100490,
ENSMUSG00000087039,
ENSMUSG00000087433,
ENSMUSG00000079555,ENSG00000214367
ENSMUSG00000050808,ENSG00000169550
ENSMUSG00000112742,
ENSMUSG00000106868,
ENSMUSG00000083335,
ENSMUSG00000050530,ENSG00000148468
ENSMUSG00000026035,ENSG00000240344
ENSMUSG00000101680,
ENSMUSG00000097652,
ENSMUSG00000042200,ENSG00000239704
ENSMUSG00000049112,ENSG00000180914
ENSMUSG00000068959,
ENSMUSG00000060057,
ENSMUSG00000096755,
ENSMUSG00000037440,ENSG00000112299
ENSMUSG00000106791,
ENSMUSG00000087604,
ENSMUSG00000109793,
ENSMUSG00000092397,
ENSMUSG00000025982,ENSG00000115524
ENSMUSG00000081643,
ENSMUSG00000081565,
ENSMUSG00000031756,ENSG00000166451
ENSMUSG00000028842,ENSG00000126070
ENSMUSG00000037503,ENSG00000152102
ENSMUSG00000052142,ENSG00000105122
ENSMUSG00000037020,ENSG00000075702
ENSMUSG00000081613,
ENSMUSG00000108621,
ENSMUSG00000073967,ENSG00000197428
ENSMUSG00000086544,
ENSMUSG00000092287,
ENSMUSG00000035780,ENSG00000135220
ENSMUSG00000039384,ENSG00000143507
ENSMUSG00000074497,ENSG00000263264
ENSMUSG00000047992,ENSG00000187773
ENSMUSG00000101884,
ENSMUSG00000045291,ENSG00000140367
ENSMUSG00000104150,
ENSMUSG00000087694,
ENSMUSG00000044854,
ENSMUSG00000036172,ENSG00000206531
ENSMUSG00000036172,ENSG00000163606
ENSMUSG00000028175,ENSG00000024526
ENSMUSG00000100220,
ENSMUSG00000075201,
ENSMUSG00000053925,
ENSMUSG00000018239,ENSG00000155329
ENSMUSG00000068535,ENSG00000177275
ENSMUSG00000104165,
ENSMUSG00000092314,
ENSMUSG00000026659,ENSG00000081721
ENSMUSG00000096373,
ENSMUSG00000089760,
ENSMUSG00000025358,ENSG00000123374
ENSMUSG00000022550,ENSG00000173137
ENSMUSG00000027994,ENSG00000005059
ENSMUSG00000087364,
ENSMUSG00000094087,
ENSMUSG00000041945,ENSG00000135953
ENSMUSG00000100906,
ENSMUSG00000027215,ENSG00000085117
ENSMUSG00000096743,
ENSMUSG00000070458,
ENSMUSG00000102765,
ENSMUSG00000028712,ENSG00000187048
ENSMUSG00000028712,ENSG00000162365
ENSMUSG00000074832,
ENSMUSG00000092440,
ENSMUSG00000090849,
ENSMUSG00000036676,ENSG00000139324
ENSMUSG00000075558,
ENSMUSG00000096691,
ENSMUSG00000105603,
ENSMUSG00000063894,ENSG00000198315
ENSMUSG00000075200,
ENSMUSG00000094775,
ENSMUSG00000084012,
ENSMUSG00000103270,
ENSMUSG00000085085,
ENSMUSG00000096094,
ENSMUSG00000029403,ENSG00000138769
ENSMUSG00000022386,ENSG00000100416
ENSMUSG00000110058,
ENSMUSG00000102332,
ENSMUSG00000102313,
ENSMUSG00000112743,ENSG00000111696
ENSMUSG00000109885,
ENSMUSG00000078815,ENSG00000130433
ENSMUSG00000030001,ENSG00000183733
ENSMUSG00000032968,ENSG00000123999
ENSMUSG00000056366,
ENSMUSG00000068614,ENSG00000159251
ENSMUSG00000104718,
ENSMUSG00000113575,
ENSMUSG00000090774,
ENSMUSG00000044937,
ENSMUSG00000082263,
ENSMUSG00000109329,
ENSMUSG00000051978,ENSG00000104714
ENSMUSG00000025602,ENSG00000166261
ENSMUSG00000100499,
ENSMUSG00000105421,
ENSMUSG00000083547,
ENSMUSG00000106333,
ENSMUSG00000042448,ENSG00000128645
ENSMUSG00000105192,
ENSMUSG00000100068,
ENSMUSG00000106303,
ENSMUSG00000026984,ENSG00000136694
ENSMUSG00000030491,ENSG00000173809
ENSMUSG00000109982,
ENSMUSG00000026283,ENSG00000168395
ENSMUSG00000097709,
ENSMUSG00000040451,ENSG00000198964
ENSMUSG00000074461,
ENSMUSG00000032083,ENSG00000118137
ENSMUSG00000100092,
ENSMUSG00000022422,ENSG00000136982
ENSMUSG00000100284,
ENSMUSG00000001155,ENSG00000160282
ENSMUSG00000068615,ENSG00000159248
ENSMUSG00000097170,
ENSMUSG00000034209,ENSG00000100276
ENSMUSG00000042506,ENSG00000124422
ENSMUSG00000102682,
ENSMUSG00000002957,ENSG00000183020
ENSMUSG00000025082,ENSG00000165816
ENSMUSG00000020133,ENSG00000119559
ENSMUSG00000062245,ENSG00000177275
ENSMUSG00000092201,
ENSMUSG00000102612,
ENSMUSG00000020229,ENSG00000100191
ENSMUSG00000104358,
ENSMUSG00000079681,ENSG00000220201
ENSMUSG00000104002,
ENSMUSG00000102537,
ENSMUSG00000106341,
ENSMUSG00000020135,ENSG00000115266
ENSMUSG00000034201,ENSG00000185340
ENSMUSG00000037509,ENSG00000136002
ENSMUSG00000102794,
ENSMUSG00000025359,ENSG00000185664
ENSMUSG00000068798,ENSG00000116473
ENSMUSG00000010205,ENSG00000161847
ENSMUSG00000104373,
ENSMUSG00000106067,
ENSMUSG00000051050,ENSG00000196800
ENSMUSG00000089982,
ENSMUSG00000054027,ENSG00000111696
ENSMUSG00000025920,ENSG00000040341
ENSMUSG00000100968,
ENSMUSG00000100986,
ENSMUSG00000020169,ENSG00000127325
ENSMUSG00000052310,ENSG00000143570
ENSMUSG00000104664,
ENSMUSG00000042626,ENSG00000160691
ENSMUSG00000032966,ENSG00000198225
ENSMUSG00000032966,ENSG00000088832
ENSMUSG00000107985,
ENSMUSG00000101718,
ENSMUSG00000104173,
ENSMUSG00000107611,
ENSMUSG00000071141,
ENSMUSG00000013928,
